Rap1b	activation	Pik3cd
Rap1b	activation	Pik3r1
Rap1b	activation	Pik3r2
Rap1b	activation	Pik3r3
Rap1b	activation	Pik3cb
Rap1b	activation	Plce1
Rap1b	activation	Id1
Rap1b	activation	Ralgds
Rap1b	activation	Src
Rap1b	activation	Farp2
Rap1b	activation	Vav1
Rap1b	activation	Vav2
Rap1b	activation	Vav3
Rap1b	activation	Tiam1
Apbb1ip	activation	Tln1
Apbb1ip	activation	Tln2
Apbb1ip	activation	Pfn1
Apbb1ip	activation	Pfn2
Apbb1ip	activation	Pfn4
Apbb1ip	activation	Pfn3
Apbb1ip	activation	Enah
Apbb1ip	activation	Evl
Apbb1ip	activation	Vasp
Csf1r	activation	Plcb1
Csf1r	activation	Plcb2
Csf1r	activation	Plcb3
Csf1r	activation	Plcb4
Csf1r	activation	Crk
Csf1r	activation	Crkl
Ralgds	activation	Rac2
Rac2	activation	Prkci
Rac2	activation	Prkcz
Rac2	activation	Pard6a
Rac2	activation	Pard6b
Rac2	activation	Pard6g
Rac2	activation	Pard3
Rassf5	activation	Itgam
Rassf5	activation	Itgb2
Map2k3	activation	Mapk14
Map2k6	activation	Mapk14
Evl	activation	Actb
Evl	activation	Actg1
Vasp	activation	Actb
Vasp	activation	Actg1
Pfn1	activation	Actb
Pfn1	activation	Actg1
Dock4	activation	Rap1b
Rapgef3	activation	Rap1b
Rapgef4	activation	Rap1b
Sipa1l1	activation	Rap1b
Sipa1	activation	Rap1a
Sipa1	activation	Rap1b
Rap1gap	activation	Rap1b
Afdn	activation	Sipa1
Rapgef1	activation	Rap1b
Rapgef6	activation	Rap1b
Rapgef2	activation	Rap1b
Vav1	activation	Rac3
Vav1	activation	Rac1
Vav1	activation	Rac2
Vav2	activation	Rac2
Vav3	activation	Rac2
Arap3	activation	Rhoa
Arap3	activation	4930544G11Rik
Prkd2	activation	Rap1b
Prkd2	activation	Itgam
Prkd2	activation	Itgb2
Prkd1	activation	Rap1b
Prkd1	activation	Itgam
Prkd1	activation	Itgb2
Prkd3	activation	Rap1b
Prkd3	activation	Itgam
Prkd3	activation	Itgb2
Rasgrp3	activation	Rap1a
Rasgrp3	activation	Rap1b
Rasgrp2	activation	Rap1b
Sipa1l2	activation	Rap1b
Tln1	activation	Itga2b
Tln1	activation	Itgb3
Tln2	activation	Itgb3
Lcp2	activation	Rap1a
Lcp2	activation	Rap1b
Skap1	activation	Rap1b
Lat	activation	Lcp2
Lat	activation	Fyb
Rgs14	activation	Itgam
Rgs14	activation	Itgb2
Ppp3ca	activation	Nfatc2
Ppp3cb	activation	Nfatc1
Ppp3cb	activation	Nfatc2
Ppp3cc	activation	Nfatc2
Ppp3r1	activation	Nfatc2
Plcb1	activation	Itpr3
Plcb2	activation	Itpr3
Plcb3	activation	Itpr3
Plcb4	activation	Itpr3
Calm1	activation	Nos2
Pln	activation	Atp2a3
Casq1	activation	Asph
Casq2	activation	Asph
Hrc	activation	Atp2a3
Prkg1	activation	Vasp
Prkg2	activation	Vasp
Irag1	activation	Itpr3
Ppp3ca	effect	Nfatc1
Ppp3ca	effect	Nfatc2
Ppp3cb	effect	Nfatc1
Ppp3cb	effect	Nfatc2
Ppp3cc	effect	Nfatc1
Ppp3cc	effect	Nfatc2
Ppp3r1	effect	Nfatc1
Ppp3r1	effect	Nfatc2
Ppp3r2	effect	Nfatc1
Ppp3r2	activation	Nfatc2
Ppp3r2	effect	Nfatc2
Nfatc1	activation	Mef2bl
Nfatc1	effect	Mef2bl
Nfatc1	activation	Mef2a
Nfatc1	effect	Mef2a
Nfatc1	activation	Mef2b
Nfatc1	effect	Mef2b
Nfatc1	activation	Mef2c
Nfatc1	effect	Mef2c
Nfatc1	activation	Mef2d
Nfatc1	effect	Mef2d
Nfatc1	activation	Myh7
Nfatc1	effect	Myh7
Nfatc1	activation	Myh6
Nfatc1	effect	Myh6
Nfatc1	activation	Nppb
Nfatc1	effect	Nppb
Nfatc1	activation	Trpc6
Nfatc1	effect	Trpc6
Nfatc1	activation	Gata4
Nfatc1	effect	Gata4
Nfatc1	activation	Srf
Nfatc1	effect	Srf
Nfatc2	activation	Mef2bl
Nfatc2	effect	Mef2bl
Nfatc2	activation	Mef2a
Nfatc2	effect	Mef2a
Nfatc2	activation	Mef2b
Nfatc2	effect	Mef2b
Nfatc2	activation	Mef2c
Nfatc2	effect	Mef2c
Nfatc2	activation	Mef2d
Nfatc2	effect	Mef2d
Nfatc2	activation	Myh7
Nfatc2	effect	Myh7
Nfatc2	activation	Myh6
Nfatc2	effect	Myh6
Nfatc2	activation	Nppb
Nfatc2	effect	Nppb
Nfatc2	activation	Trpc6
Nfatc2	effect	Trpc6
Nfatc2	inhibition	Gata4
Nfatc2	effect	Gata4
Nfatc2	inhibition	Srf
Nfatc2	effect	Srf
Nfatc3	inhibition	Mef2c
Nfatc3	effect	Mef2c
Nfatc4	inhibition	Mef2c
Nfatc4	effect	Mef2c
Pln	inhibition	Atp2a3
Pik3r6	inhibition	Akt1
Pik3r6	inhibition	Akt2
Pik3r6	inhibition	Akt3
Pik3cg	inhibition	Akt1
Pik3cg	inhibition	Akt2
Pik3cg	inhibition	Akt3
Gnai1	activation	Pik3r6
Gnai1	activation	Pik3cg
Gnai2	activation	Pik3r6
Gnai2	activation	Pik3cg
Gnai3	inhibition	Pik3cg
Prkaca	activation	Nfatc1
Prkaca	activation	Pde3b
Prkaca	activation	Nfkb1
Prkacb	activation	Nfatc1
Prkacb	activation	Pde3b
Prkacb	activation	Nfkb1
Rap1b	activation	Raf1
Camk2d	activation	Pde3b
Camk2a	activation	Pde3b
Camk2b	activation	Pde3b
Camk2g	activation	Pde3b
Camk4	activation	Pde3b
Nfkb1	activation	Amh
Nfatc1	activation	F2r
Tiam1	effect	Rac2
Vav1	effect	Rac3
Vav1	effect	Rac1
Vav1	effect	Rac2
Vav2	effect	Rac2
Vav3	effect	Rac2
Rac2	effect	Pak1
Il1b	activation	Il1r2
Il1b	activation	Il1rap
Il1b	activation	Il1r1
Tgfb3	activation	Tgfbr1
Tgfb3	activation	Tgfbr2
Tgfb2	activation	Tgfbr1
Tgfb2	activation	Tgfbr2
Tgfb1	activation	Tgfbr1
Tgfb1	activation	Tgfbr2
Cx3cl1	activation	Cx3cr1
Cxcl5	activation	Cxcr1
Tnf	activation	Tnfrsf1a
Tnf	activation	Tnfrsf1b
Cxcl1	activation	Cxcr1
Cxcl2	activation	Cxcr1
Cxcl3	activation	Cxcr1
Ccl4	activation	Ccr5
Ccl3	activation	Ccr5
Ccl3	activation	Ccr1
Ccl9	activation	Ccr1
Ccl6	activation	Ccr1
Ccl6	activation	Ccr1l1
Ccl6	activation	Ccr3
Ccl6	activation	Ccr2
Ccl7	activation	Ccr1
Ccl5	activation	Ccr5
Ccl5	activation	Ccr1
Ccl8	activation	Ccr5
Ccl8	activation	Ccr1
Il16	activation	Cd4
Il34	activation	Csf1r
Ccl6	activation	Cxcr5
Ccl6	activation	Ccr6
Ccl6	activation	Cxcr2
Ccl6	activation	Cxcr3
Ccl6	activation	Cxcr4
Gm13306	activation	Ccr1
Ccl27b	activation	Ccr1
Gm20878	activation	Ccr1
Ccl21b	activation	Ccr1
Gm10591	activation	Ccr1
Gm13304	activation	Ccr1
Ccl21d	activation	Ccr1
Gm21586	activation	Ccr1
Cxcl1	activation	Ccr1
Cxcl10	activation	Ccr1
Xcl1	activation	Ccr1
Cxcl9	activation	Ccr1
Ccl21a	activation	Ccr1
Ccl1	activation	Ccr1
Ccl11	activation	Ccr1
Ccl12	activation	Ccr1
Ccl17	activation	Ccr1
Ccl2	activation	Ccr1
Ccl20	activation	Ccr1
Ccl22	activation	Ccr1
Ccl25	activation	Ccr1
Ccl27a	activation	Ccr1
Ccl4	activation	Ccr1
Cxcl15	activation	Ccr1
Cxcl2	activation	Ccr1
Cxcl5	activation	Ccr1
Cx3cl1	activation	Ccr1
Cxcl12	activation	Ccr1
Ccl19	activation	Ccr1
Cxcl3	activation	Ccr1
Ccl26	activation	Ccr1
Cxcl13	activation	Ccr1
Cxcl11	activation	Ccr1
Ccl24	activation	Ccr1
Pf4	activation	Ccr1
Ccl28	activation	Ccr1
Cxcl14	activation	Ccr1
Ppbp	activation	Ccr1
Gm21953	activation	Ccr1
Cxcl16	activation	Ccr1
Ccl6	activation	Ccr9
Ccl6	activation	Ccr4
Gm13306	activation	Ccr5
Ccl27b	activation	Ccr5
Gm20878	activation	Ccr5
Ccl21b	activation	Ccr5
Gm10591	activation	Ccr5
Gm13304	activation	Ccr5
Ccl21d	activation	Ccr5
Gm21586	activation	Ccr5
Cxcl1	activation	Ccr5
Cxcl10	activation	Ccr5
Xcl1	activation	Ccr5
Cxcl9	activation	Ccr5
Ccl21a	activation	Ccr5
Ccl1	activation	Ccr5
Ccl11	activation	Ccr5
Ccl12	activation	Ccr5
Ccl17	activation	Ccr5
Ccl2	activation	Ccr5
Ccl20	activation	Ccr5
Ccl22	activation	Ccr5
Ccl25	activation	Ccr5
Ccl27a	activation	Ccr5
Ccl6	activation	Ccr5
Ccl7	activation	Ccr5
Ccl9	activation	Ccr5
Cxcl15	activation	Ccr5
Cxcl2	activation	Ccr5
Cxcl5	activation	Ccr5
Cx3cl1	activation	Ccr5
Cxcl12	activation	Ccr5
Ccl19	activation	Ccr5
Cxcl3	activation	Ccr5
Ccl26	activation	Ccr5
Cxcl13	activation	Ccr5
Cxcl11	activation	Ccr5
Ccl24	activation	Ccr5
Pf4	activation	Ccr5
Ccl28	activation	Ccr5
Cxcl14	activation	Ccr5
Ppbp	activation	Ccr5
Gm21953	activation	Ccr5
Cxcl16	activation	Ccr5
Ccl6	activation	Ccr7
Ccl6	activation	Ccr8
Ccl6	activation	Ccr10
Gm13306	activation	Cx3cr1
Ccl27b	activation	Cx3cr1
Gm20878	activation	Cx3cr1
Ccl21b	activation	Cx3cr1
Gm10591	activation	Cx3cr1
Gm13304	activation	Cx3cr1
Ccl21d	activation	Cx3cr1
Gm21586	activation	Cx3cr1
Cxcl1	activation	Cx3cr1
Cxcl10	activation	Cx3cr1
Xcl1	activation	Cx3cr1
Cxcl9	activation	Cx3cr1
Ccl21a	activation	Cx3cr1
Ccl1	activation	Cx3cr1
Ccl11	activation	Cx3cr1
Ccl12	activation	Cx3cr1
Ccl17	activation	Cx3cr1
Ccl2	activation	Cx3cr1
Ccl20	activation	Cx3cr1
Ccl22	activation	Cx3cr1
Ccl25	activation	Cx3cr1
Ccl27a	activation	Cx3cr1
Ccl3	activation	Cx3cr1
Ccl4	activation	Cx3cr1
Ccl5	activation	Cx3cr1
Ccl6	activation	Cx3cr1
Ccl7	activation	Cx3cr1
Ccl8	activation	Cx3cr1
Ccl9	activation	Cx3cr1
Cxcl15	activation	Cx3cr1
Cxcl2	activation	Cx3cr1
Cxcl5	activation	Cx3cr1
Cxcl12	activation	Cx3cr1
Ccl19	activation	Cx3cr1
Cxcl3	activation	Cx3cr1
Ccl26	activation	Cx3cr1
Cxcl13	activation	Cx3cr1
Cxcl11	activation	Cx3cr1
Ccl24	activation	Cx3cr1
Pf4	activation	Cx3cr1
Ccl28	activation	Cx3cr1
Cxcl14	activation	Cx3cr1
Ppbp	activation	Cx3cr1
Gm21953	activation	Cx3cr1
Cxcl16	activation	Cx3cr1
Gm13306	activation	Cxcr1
Ccl27b	activation	Cxcr1
Gm20878	activation	Cxcr1
Ccl21b	activation	Cxcr1
Gm10591	activation	Cxcr1
Gm13304	activation	Cxcr1
Ccl21d	activation	Cxcr1
Gm21586	activation	Cxcr1
Cxcl10	activation	Cxcr1
Xcl1	activation	Cxcr1
Cxcl9	activation	Cxcr1
Ccl21a	activation	Cxcr1
Ccl1	activation	Cxcr1
Ccl11	activation	Cxcr1
Ccl12	activation	Cxcr1
Ccl17	activation	Cxcr1
Ccl2	activation	Cxcr1
Ccl20	activation	Cxcr1
Ccl22	activation	Cxcr1
Ccl25	activation	Cxcr1
Ccl27a	activation	Cxcr1
Ccl3	activation	Cxcr1
Ccl4	activation	Cxcr1
Ccl5	activation	Cxcr1
Ccl6	activation	Cxcr1
Ccl7	activation	Cxcr1
Ccl8	activation	Cxcr1
Ccl9	activation	Cxcr1
Cxcl15	activation	Cxcr1
Cx3cl1	activation	Cxcr1
Cxcl12	activation	Cxcr1
Ccl19	activation	Cxcr1
Ccl26	activation	Cxcr1
Cxcl13	activation	Cxcr1
Cxcl11	activation	Cxcr1
Ccl24	activation	Cxcr1
Pf4	activation	Cxcr1
Ccl28	activation	Cxcr1
Cxcl14	activation	Cxcr1
Ppbp	activation	Cxcr1
Gm21953	activation	Cxcr1
Cxcl16	activation	Cxcr1
Ccl6	activation	Xcr1
Ccl6	activation	Cxcr6
Ccr1	activation	Jak2
Ccr5	activation	Jak2
Cx3cr1	activation	Jak2
Cxcr1	activation	Jak2
Cxcr5	activation	Jak3
Ccr6	activation	Jak3
Cxcr2	activation	Jak3
Cxcr3	activation	Jak3
Cxcr4	activation	Jak3
Ccr1	activation	Jak3
Ccr9	activation	Jak3
Ccr1l1	activation	Jak3
Ccr3	activation	Jak3
Ccr2	activation	Jak3
Ccr4	activation	Jak3
Ccr5	activation	Jak3
Ccr7	activation	Jak3
Ccr8	activation	Jak3
Ccr10	activation	Jak3
Cx3cr1	activation	Jak3
Cxcr1	activation	Jak3
Xcr1	activation	Jak3
Cxcr6	activation	Jak3
Jak2	activation	Stat1
Jak2	effect	Stat1
Jak3	activation	Stat1
Jak3	effect	Stat1
Jak2	activation	Stat2
Jak2	effect	Stat2
Jak3	activation	Stat2
Jak3	effect	Stat2
Jak3	activation	Stat3
Jak3	effect	Stat3
Jak2	activation	Stat5b
Jak2	effect	Stat5b
Jak3	activation	Stat5b
Jak3	effect	Stat5b
Ccr1	activation	Gnai1
Ccr5	activation	Gnai1
Cx3cr1	activation	Gnai1
Cxcr1	activation	Gnai1
Ccr1	activation	Gnai2
Ccr5	activation	Gnai2
Cx3cr1	activation	Gnai2
Cxcr1	activation	Gnai2
Ccr1	activation	Gnai3
Ccr5	activation	Gnai3
Cx3cr1	activation	Gnai3
Cxcr1	activation	Gnai3
Gnai1	activation	Hck
Gnai2	activation	Hck
Gnai3	activation	Hck
Gnai1	activation	Lyn
Gnai2	activation	Lyn
Gnai3	activation	Lyn
Fgr	activation	Shc1
Hck	activation	Shc1
Lyn	activation	Shc1
Src	activation	Shc1
Hck	activation	Shc3
Lyn	activation	Shc3
Hck	activation	Shc2
Lyn	activation	Shc2
Hck	activation	Shc4
Lyn	activation	Shc4
Hck	activation	Pik3ca
Hck	effect	Pik3ca
Lyn	activation	Pik3ca
Lyn	effect	Pik3ca
Fgr	activation	Pik3cd
Fgr	effect	Pik3cd
Hck	activation	Pik3cd
Hck	effect	Pik3cd
Lyn	activation	Pik3cd
Lyn	effect	Pik3cd
Src	activation	Pik3cd
Src	effect	Pik3cd
Hck	activation	Pik3r1
Hck	effect	Pik3r1
Lyn	activation	Pik3r1
Lyn	effect	Pik3r1
Hck	activation	Pik3r2
Hck	effect	Pik3r2
Lyn	activation	Pik3r2
Lyn	effect	Pik3r2
Hck	activation	Pik3r3
Hck	effect	Pik3r3
Lyn	activation	Pik3r3
Lyn	effect	Pik3r3
Hck	activation	Pik3cb
Hck	effect	Pik3cb
Lyn	activation	Pik3cb
Lyn	effect	Pik3cb
Pik3cd	activation	Hras
Pik3cd	activation	Kras
Pik3cd	activation	Nras
Pik3cd	activation	Prkcz
Hck	activation	Itk
Lyn	activation	Itk
Pik3cd	activation	Itk
Itk	activation	Vav1
Vav1	activation	Cdc42
Cdc42	activation	Was
Vav1	activation	Rhoa
Vav1	activation	4930544G11Rik
Pik3cd	activation	Prex1
Prex1	activation	Rac2
Gng14	activation	Pik3cd
Gnb1	activation	Pik3cd
Gnb2	activation	Pik3cd
Gnb3	activation	Pik3cd
Gnb4	activation	Pik3cd
Gnb5	activation	Pik3cd
Gngt1	activation	Pik3cd
Gng10	activation	Pik3cd
Gng12	activation	Pik3cd
Gng2	activation	Pik3cd
Gng3	activation	Pik3cd
Gng4	activation	Pik3cd
Gng5	activation	Pik3cd
Gng7	activation	Pik3cd
Gng8	activation	Pik3cd
Gngt2	activation	Pik3cd
Gng13	activation	Pik3cd
Gng11	activation	Pik3cd
Fgr	activation	Ptk2b
Fgr	effect	Ptk2b
Hck	activation	Ptk2b
Hck	effect	Ptk2b
Lyn	activation	Ptk2b
Lyn	effect	Ptk2b
Src	activation	Ptk2b
Src	effect	Ptk2b
Hck	activation	Ptk2
Hck	effect	Ptk2
Lyn	activation	Ptk2
Lyn	effect	Ptk2
Pik3cd	activation	Ptk2
Pik3cd	effect	Ptk2
Gng14	activation	Plcg2
Gnb1	activation	Plcg2
Gnb2	activation	Plcg2
Gnb3	activation	Plcg2
Gnb4	activation	Plcg2
Gnb5	activation	Plcg2
Gngt1	activation	Plcg2
